"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_id_noversion","gene_name","gene_label","entrezid","direction"
-10.1604079994219,0.602101744568551,-15.6406537889261,2.76602707649353e-37,5.61780099235836e-33,72.3121303399532,"ENSG00000229807.15","ENSG00000229807","XIST","XIST",7503,"down"
8.44339839373672,-0.625371515665975,14.4528399506843,1.66031161731502e-33,1.6860464473834e-29,58.4851433552756,"ENSG00000165246.16","ENSG00000165246","NLGN4Y","NLGN4Y",22829,"up"
5.05376983270667,-2.23167316239859,12.5626971533096,1.72727647080282e-27,1.16936617073351e-23,45.7194925482915,"ENSG00000290853.2","ENSG00000290853","ENSG00000290853","ENSG00000290853",NA,"up"
5.46527652942894,-1.95794289150331,12.1266587281126,4.09697537636428e-26,2.08023924734896e-22,43.3280423020254,"ENSG00000291031.2","ENSG00000291031","BCORP1","BCORP1",286554,"up"
7.35677366939767,0.512590562134409,12.0806921165916,5.71425908654705e-26,2.32113204095541e-22,43.7247738811421,"ENSG00000176728.11","ENSG00000176728","TTTY14","TTTY14",83869,"up"
9.70839467165613,0.500303558564314,11.7523866331288,6.19063097628914e-25,2.09552858547387e-21,41.8622457233632,"ENSG00000293442.2","ENSG00000293442","PRKY","PRKY",5616,"up"
5.80283119810139,-1.79056944305525,11.2987723292148,1.57810086741759e-23,4.06033294379735e-20,38.4654722662478,"ENSG00000289707.2","ENSG00000289707","ENSG00000289707","ENSG00000289707",105377225,"up"
5.12637580601533,-1.99702332546431,11.2968985119471,1.59934335550856e-23,4.06033294379735e-20,38.2344920686268,"ENSG00000231535.9","ENSG00000231535","LINC00278","LINC00278",100873962,"up"
4.36668083326948,-2.58700750912493,11.1736693701539,3.8487104593521e-23,8.68525660327123e-20,37.362966824866,"ENSG00000288049.2","ENSG00000288049","ENSG00000288049","ENSG00000288049",105377224,"up"
4.46212155850228,-2.16816586722104,10.6228362736232,1.89040722330665e-21,3.8394170705358e-18,34.2001294959242,"ENSG00000154620.6","ENSG00000154620","TMSB4Y","TMSB4Y",9087,"up"
6.35392772985441,-1.42669962058904,10.2300746947228,2.93175347995895e-20,5.41308301617875e-17,32.1810228656676,"ENSG00000260197.1","ENSG00000260197","ENSG00000260197","ENSG00000260197",NA,"up"
4.52370876425988,-1.32645081000443,10.1203814095963,6.2671913133903e-20,1.06072212979131e-16,31.1638462759951,"ENSG00000229236.4","ENSG00000229236","TTTY10","TTTY10",246119,"up"
10.2789804295478,3.11905699063286,9.93992089548386,2.19136836608561e-19,3.42359165501529e-16,30.9284431159778,"ENSG00000114374.14","ENSG00000114374","USP9Y","USP9Y",8287,"up"
9.06845633827135,2.45317898960402,9.87939177209189,3.31955319660058e-19,4.81572324449699e-16,30.3944217181826,"ENSG00000067646.13","ENSG00000067646","ZFY","ZFY",7544,"up"
9.6940079614189,0.437011486348116,9.82181273286751,4.92368426479771e-19,6.6666684945361e-16,30.0989031952338,"ENSG00000183878.17","ENSG00000183878","UTY","UTY",7404,"up"
9.7618050668362,0.542823860395556,9.73712020548808,8.77942379538916e-19,1.11443810802721e-15,29.6586537253796,"ENSG00000291033.2","ENSG00000291033","TXLNGY","TXLNGY",246126,"up"
10.9437263416214,3.95221183615458,9.51299078741101,4.02037625070708e-18,4.80316715599181e-15,28.4535698553715,"ENSG00000067048.18","ENSG00000067048","DDX3Y","DDX3Y",8653,"up"
4.60067170889009,-2.12582232510415,9.29820467351959,1.69479969516756e-17,1.91229898938073e-14,26.4797782542208,"ENSG00000291034.2","ENSG00000291034","ENSG00000291034","ENSG00000291034",352887,"up"
10.6921541707047,4.13454444295483,9.25727536905912,2.24326282712984e-17,2.39792989573722e-14,26.9340275660775,"ENSG00000012817.17","ENSG00000012817","KDM5D","KDM5D",8284,"up"
9.09347803513077,2.64911061015629,9.19584231978645,3.38085088156103e-17,3.43325407022523e-14,26.3710050228421,"ENSG00000198692.11","ENSG00000198692","EIF1AY","EIF1AY",9086,"up"
11.0658939503664,4.65386090265946,8.77310031285335,5.51076275468357e-16,5.32969483560111e-13,24.0132385187071,"ENSG00000129824.16","ENSG00000129824","RPS4Y1","RPS4Y1",6192,"up"
4.62443066701904,-2.05837772594877,8.13459034755309,3.31422554888614e-14,3.05963276808534e-11,19.9620658103888,"ENSG00000273906.1","ENSG00000273906","ENSG00000273906","ENSG00000273906",NA,"up"
4.19957227755935,-1.76744287118767,7.36870188072938,3.67920167215084e-12,3.24889504179929e-09,15.82566863731,"ENSG00000290323.2","ENSG00000290323","TTTY16","TTTY16",NA,"up"
3.71451820916536,-1.67236948351472,7.18086812148982,1.12279145245828e-11,9.50162266642817e-09,14.7831508308227,"ENSG00000092377.15","ENSG00000092377","TBL1Y","TBL1Y",90665,"up"
-0.465436331929203,6.68369107859911,-6.10296576227208,4.81304959031455e-09,3.91012148717154e-06,10.2599628666302,"ENSG00000126012.15","ENSG00000126012","KDM5C","KDM5C",8242,"down"
-0.686519768189826,4.82275291428567,-5.78804742270151,2.5062621398771e-08,1.95777631003476e-05,8.68292845936743,"ENSG00000147050.19","ENSG00000147050","KDM6A","KDM6A",7403,"down"
-2.43467973515746,-0.319014517038607,-5.73423801813267,3.30403426694203e-08,2.4853679985775e-05,8.52323647679638,"ENSG00000247627.2","ENSG00000247627","MTND4P12","MTND4P12",100293090,"down"
-0.843031337944436,2.56446951681522,-5.50960849316478,1.02575962376638e-07,7.44042069953397e-05,7.39938605758072,"ENSG00000130021.16","ENSG00000130021","PUDP","PUDP",8226,"down"
-0.715411728638744,9.94614431140537,-5.43231283428259,1.50394521540687e-07,0.000105328025258323,6.98788572759415,"ENSG00000198034.12","ENSG00000198034","RPS4X","RPS4X",6191,"down"
-0.678996342584499,3.652995906556,-5.26722856389235,3.36223067881237e-07,0.000227623016955597,6.29733808594322,"ENSG00000006757.13","ENSG00000006757","PNPLA4","PNPLA4",8228,"down"
-0.610347388077813,5.5619806036468,-5.20039855108482,4.63335420713405e-07,0.00030355943208675,5.88010300267435,"ENSG00000006756.17","ENSG00000006756","ARSD","ARSD",414,"down"
-1.9826661094579,-1.74289269091893,-5.09565870559335,7.61383508582865e-07,0.000483240595603687,5.31152592388195,"ENSG00000188765.7","ENSG00000188765","TMSB4XP2","TMSB4XP2",NA,"down"
-0.588121333638818,5.61929898908387,-4.99825772893606,1.20048929344589e-06,0.000738846592420788,4.97407489507057,"ENSG00000005889.17","ENSG00000005889","ZFX","ZFX",7543,"down"
2.81781604663201,-3.11013896390332,4.80174936524405,2.95027087540068e-06,0.00173329402398915,4.05686213802666,"ENSG00000286201.2","ENSG00000286201","ENSG00000286201","ENSG00000286201",NA,"up"
-1.0913354150812,-0.783234966402221,-4.79900703063469,2.98696656029642e-06,0.00173329402398915,4.31127082576505,"ENSG00000130234.14","ENSG00000130234","ACE2","ACE2",59272,"down"
1.82368946415207,-1.56321556339424,4.72282307056274,4.20210964292787e-06,0.00237069019021847,3.91063389354463,"ENSG00000205611.6","ENSG00000205611","LINC01597","LINC01597",101928906,"up"
-2.20229060373019,-2.86568053068124,-4.59141246636314,7.49951683789958e-06,0.00411662667507407,3.41425494476848,"ENSG00000309652.1","ENSG00000309652","ENSG00000309652","ENSG00000309652",NA,"down"
2.70465077209897,-1.8480972592939,4.4307537661116,1.4975648199925e-05,0.00800408986685465,2.7749993707062,"ENSG00000167768.4","ENSG00000167768","KRT1","KRT1",3848,"up"
