"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_id_noversion","gene_name","gene_label","entrezid","direction"
5.96032934790645,0.512590562134409,11.825760688434,3.6017447993846e-25,7.31514368755012e-21,42.9255389093668,"ENSG00000176728.11","ENSG00000176728","TTTY14","TTTY14",83869,"up"
5.50712852518658,-0.625371515665975,11.5606541763087,2.42316146908843e-24,2.4607204718593e-20,41.4087207763001,"ENSG00000165246.16","ENSG00000165246","NLGN4Y","NLGN4Y",22829,"up"
-7.04733781713994,0.602101744568551,-10.8579990403,3.64669112608885e-22,2.46880989236215e-18,38.9531636593767,"ENSG00000229807.15","ENSG00000229807","XIST","XIST",7503,"down"
7.73792728048484,2.45317898960402,10.6438344359887,1.6473380218309e-21,8.36435880584641e-18,35.9019363092503,"ENSG00000067646.13","ENSG00000067646","ZFY","ZFY",7544,"up"
8.3639802348207,3.11905699063286,10.5930621709237,2.35226517609153e-21,9.55490114528379e-18,35.9402576617477,"ENSG00000114374.14","ENSG00000114374","USP9Y","USP9Y",8287,"up"
9.04731055087083,3.95221183615458,10.276119681729,2.14838654967691e-20,7.27228847065634e-17,33.9960189986452,"ENSG00000067048.18","ENSG00000067048","DDX3Y","DDX3Y",8653,"up"
3.65278682001182,-2.23167316239859,10.2081592309403,3.41303229645324e-20,9.74757409648869e-17,31.7101186409435,"ENSG00000290853.2","ENSG00000290853","ENSG00000290853","ENSG00000290853",NA,"up"
9.01196591673416,4.13454444295483,10.1924131740078,3.83951712318609e-20,9.74757409648869e-17,33.4669771100906,"ENSG00000012817.17","ENSG00000012817","KDM5D","KDM5D",8284,"up"
5.96819601027881,0.500303558564314,10.0983978303765,7.35673521845986e-20,1.66016991429911e-16,33.0025795226999,"ENSG00000293442.2","ENSG00000293442","PRKY","PRKY",5616,"up"
7.83410911559104,2.64911061015629,9.99186855922499,1.53325888850125e-19,3.11404880254603e-16,31.8533353199484,"ENSG00000198692.11","ENSG00000198692","EIF1AY","EIF1AY",9086,"up"
9.48838335649706,4.65386090265946,9.82896714444243,4.68852368500731e-19,8.65671964022714e-16,31.1099379756287,"ENSG00000129824.16","ENSG00000129824","RPS4Y1","RPS4Y1",6192,"up"
3.83801448357933,-1.99702332546431,9.62493405666542,1.8699025390397e-18,2.93233071151869e-15,28.4833774323218,"ENSG00000231535.9","ENSG00000231535","LINC00278","LINC00278",100873962,"up"
3.78754484604061,-1.95794289150331,9.62438226997157,1.87692266123796e-18,2.93233071151869e-15,28.5662419981291,"ENSG00000291031.2","ENSG00000291031","BCORP1","BCORP1",286554,"up"
7.19038091516158,0.437011486348116,9.49324970252882,4.59397670011388e-18,6.66454762709377e-15,28.9592094133504,"ENSG00000183878.17","ENSG00000183878","UTY","UTY",7404,"up"
7.08148309611304,0.542823860395556,9.1830871064971,3.68089133694764e-17,4.9839268702271e-14,27.1056953324294,"ENSG00000291033.2","ENSG00000291033","TXLNGY","TXLNGY",246126,"up"
3.52182137660571,-1.32645081000443,8.92280381754978,2.05258763854487e-16,2.60550343367789e-13,24.3638307416281,"ENSG00000229236.4","ENSG00000229236","TTTY10","TTTY10",246119,"up"
3.30628483778941,-2.16816586722104,8.84946411991781,3.32415243969827e-16,3.97138447354541e-13,23.9458197927952,"ENSG00000154620.6","ENSG00000154620","TMSB4Y","TMSB4Y",9087,"up"
3.45749898993213,-2.12582232510415,7.86265692723449,1.81473560170346e-13,2.04762667058874e-10,18.5340336752659,"ENSG00000291034.2","ENSG00000291034","ENSG00000291034","ENSG00000291034",352887,"up"
