"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_id_noversion","gene_name","gene_label","entrezid","direction"
-1.9836900936144,-0.0830316049319915,-4.63542606356556,6.18531607084108e-06,0.0421020336196266,2.73013173744904,"ENSG00000288985.3","ENSG00000288985","ENSG00000288985","ENSG00000288985",NA,"down"
-2.66127738473777,-2.05986336635276,-4.61099797031216,6.88452150170541e-06,0.0421020336196266,1.76261734916136,"ENSG00000234156.4","ENSG00000234156","ENSG00000234156","ENSG00000234156",NA,"down"
-2.76824557037514,-2.2371054270334,-4.56944030026535,8.25241297967128e-06,0.0421020336196266,1.63432020299648,"ENSG00000171772.18","ENSG00000171772","SYCE1","SYCE1",93426,"down"
3.20725661143873,-1.17126041671578,4.56834238145344,8.29188254448579e-06,0.0421020336196266,1.56023581942645,"ENSG00000236496.2","ENSG00000236496","GPS2P1","GPS2P1",392281,"up"
-1.357328718064,-0.188844241842402,-4.32860063367263,2.30238961724217e-05,0.093523066252377,1.75271646722307,"ENSG00000286656.3","ENSG00000286656","ENSG00000286656","ENSG00000286656",NA,"down"
1.17907100053757,1.27083869747233,4.16326784417189,4.5446937096265e-05,0.141427767880057,1.27354783009268,"ENSG00000131480.9","ENSG00000131480","AOC2","AOC2",314,"up"
4.26971648974336,-2.38806526859971,4.14605423861585,4.87441839074543e-05,0.141427767880057,0.473703944458027,"ENSG00000170373.9","ENSG00000170373","CST1","CST1",1469,"up"
-1.8566980422837,-1.69948716065542,-4.04285254487041,7.36346203644815e-05,0.176350928210906,0.537124475716609,"ENSG00000198515.17","ENSG00000198515","CNGA1","CNGA1",1259,"down"
-3.02380665104401,-2.14421466901027,-4.01783069204637,8.1290971328254e-05,0.176350928210906,0.228043565319485,"ENSG00000258343.3","ENSG00000258343","SNRPF-DT","SNRPF-DT",105369921,"down"
3.90187340376505,0.0357375920620231,3.98985269234659,9.07792617267024e-05,0.176350928210906,0.640391020101665,"ENSG00000233913.7","ENSG00000233913","RPL10P9","RPL10P9",389342,"up"
-0.743675188437208,3.18313186793968,-3.9767920220337,9.5512565746921e-05,0.176350928210906,1.02629707876252,"ENSG00000172687.15","ENSG00000172687","ZNF738","ZNF738",148203,"down"
-1.05925628588711,-1.12091224680116,-3.82743065861878,0.000169915079656888,0.287581272319283,0.00253411790601454,"ENSG00000273987.1","ENSG00000273987","ENSG00000273987","ENSG00000273987",NA,"down"
-2.46055382642188,-0.319014517038607,-3.77304778073441,0.000208699118535598,0.30854868222634,0.195941494173669,"ENSG00000247627.2","ENSG00000247627","MTND4P12","MTND4P12",100293090,"down"
1.52327462963949,1.50020416966694,3.76799002514565,0.00021268742250954,0.30854868222634,0.0980934565860787,"ENSG00000197540.8","ENSG00000197540","GZMM","GZMM",3004,"up"
0.5359247390197,5.42393215490108,3.71768585820482,0.00025665232652274,0.329109033450876,0.316768000450668,"ENSG00000071894.18","ENSG00000071894","CPSF1","CPSF1",29894,"up"
-1.90600638187687,1.78686507225614,-3.70032334361548,0.000273725027684184,0.329109033450876,0.16727826695649,"ENSG00000106278.13","ENSG00000106278","PTPRZ1","PTPRZ1",5803,"down"
0.726747771253355,1.69368831039604,3.69271084018928,0.000281543621923589,0.329109033450876,0.197162488537306,"ENSG00000161847.16","ENSG00000161847","RAVER1","RAVER1",125950,"up"
1.11660731420605,-1.00244965567636,3.68313591640715,0.000291677134520717,0.329109033450876,-0.390875291518169,"ENSG00000261512.3","ENSG00000261512","ENSG00000261512","ENSG00000261512",NA,"up"
0.532179140062661,4.14293265112132,3.62478995663157,0.000361256150903258,0.381932667130537,0.0210462390165906,"ENSG00000144647.8","ENSG00000144647","POMGNT2","POMGNT2",84892,"up"
-1.01538150554128,3.19222607903023,-3.60086293274202,0.000394082035425075,0.381932667130537,-0.103048966144508,"ENSG00000151338.22","ENSG00000151338","MIPOL1","MIPOL1",145282,"down"
-0.574550668797372,3.35243709867557,-3.59258632866627,0.000406075893183021,0.381932667130537,-0.128193933932942,"ENSG00000146263.13","ENSG00000146263","MMS22L","MMS22L",253714,"down"
-0.36912577506166,4.86464301462562,-3.58699027967866,0.000414378950667481,0.381932667130537,-0.0976089536669447,"ENSG00000102763.19","ENSG00000102763","VWA8","VWA8",23078,"down"
1.10960203156756,3.07330766615633,3.57134502533256,0.000438447594448107,0.381932667130537,-0.191972650505232,"ENSG00000158050.7","ENSG00000158050","DUSP2","DUSP2",1844,"up"
1.0663510915577,4.20098555216607,3.56330378269119,0.000451323683462968,0.381932667130537,-0.181573290896484,"ENSG00000160888.9","ENSG00000160888","IER2","IER2",9592,"up"
1.13702926794096,2.44223188997162,3.54318760390756,0.000485108395485235,0.381944605134974,-0.354276849444797,"ENSG00000085741.15","ENSG00000085741","WNT11","WNT11",7481,"up"
-0.450304525826111,5.16168971604765,-3.5409845983099,0.000488949272944821,0.381944605134974,-0.239694595216294,"ENSG00000120253.15","ENSG00000120253","NUP43","NUP43",348995,"down"
1.59358221074671,-0.235583943993795,3.50522759493435,0.00055542450837974,0.392199862001462,-0.788090335970776,"ENSG00000186235.13","ENSG00000186235","LINC02610","LINC02610",151174,"up"
0.57706092471602,4.97978641592205,3.49870830360692,0.000568423234107575,0.392199862001462,-0.368843643523418,"ENSG00000124588.23","ENSG00000124588","NQO2","NQO2",4835,"up"
-0.960130862276091,-1.46282912271265,-3.49609803868643,0.000573707346087885,0.392199862001462,-0.934105368682436,"ENSG00000297451.1","ENSG00000297451","ENSG00000297451","ENSG00000297451",NA,"down"
0.652502308686864,4.09030876950689,3.48339822280069,0.000600079974712567,0.392199862001462,-0.475566767052139,"ENSG00000196655.13","ENSG00000196655","TRAPPC4","TRAPPC4",51399,"up"
0.890943356177204,6.7411135290899,3.47168499989775,0.000625407193443672,0.392199862001462,-0.469288485060428,"ENSG00000087074.10","ENSG00000087074","PPP1R15A","PPP1R15A",23645,"up"
-1.16712800815083,-1.79793535928373,-3.4688973349749,0.000631580703294989,0.392199862001462,-1.05990537055212,"ENSG00000271631.1","ENSG00000271631","SLC46A2-AS1","SLC46A2-AS1",NA,"down"
-1.18254188332986,0.944156765531797,-3.45458589079886,0.00066418343821706,0.392199862001462,-0.734960157994723,"ENSG00000291069.2","ENSG00000291069","BMS1P1","BMS1P1",399761,"down"
-3.32493952651925,-0.252190369681589,-3.45105981506674,0.000672592621846493,0.392199862001462,-0.741293733857775,"ENSG00000286619.1","ENSG00000286619","PM20D1-AS1","PM20D1-AS1",NA,"down"
-0.420527961659601,4.82209789467724,-3.44961410930842,0.000675873715906015,0.392199862001462,-0.517022706615118,"ENSG00000162408.12","ENSG00000162408","NOL9","NOL9",79707,"down"
-1.59381782934422,-1.47591278258057,-3.44015252966708,0.000698654879784046,0.394157794678166,-1.04265388274115,"ENSG00000273449.1","ENSG00000273449","ENSG00000273449","ENSG00000273449",NA,"down"
1.02490303467253,-1.13769461518603,3.40958280028616,0.000777266386030717,0.396826307794961,-1.04428977939183,"ENSG00000289984.1","ENSG00000289984","ENSG00000289984","ENSG00000289984",NA,"up"
-1.27814135528241,-1.94574914350412,-3.40893955321405,0.00077900608173699,0.396826307794961,-1.22187360792761,"ENSG00000257681.1","ENSG00000257681","ENSG00000257681","ENSG00000257681",NA,"down"
1.02465150578068,5.82997324780207,3.39408105925903,0.00082021909012685,0.396826307794961,-0.700899781985994,"ENSG00000177606.9","ENSG00000177606","JUN","JUN",3725,"up"
-1.36259719741995,0.614241768407428,-3.38764841497688,0.00083868569931514,0.396826307794961,-1.0350961331173,"ENSG00000146530.16","ENSG00000146530","VWDE","VWDE",221806,"down"
1.25952985423822,3.19657978647572,3.37728787689038,0.000869246772994192,0.396826307794961,-0.739499933301432,"ENSG00000240342.3","ENSG00000240342","RPS2P5","RPS2P5",100130562,"up"
1.49477991774972,3.35443466831152,3.3575853443912,0.000930253034778048,0.396826307794961,-0.817952962075425,"ENSG00000008516.20","ENSG00000008516","MMP25","MMP25",64386,"up"
0.971645045968921,-0.720568885138311,3.35755796273753,0.000930340531872741,0.396826307794961,-1.0920504286169,"ENSG00000234409.7","ENSG00000234409","CCDC188","CCDC188",388849,"up"
-2.05053366623006,-2.63657122975669,-3.3565526973847,0.000933558141923425,0.396826307794961,-1.51529739606031,"ENSG00000210151.2","ENSG00000210151","MT-TS1","MT-TS1",113219467,"down"
1.29071483980013,2.227340952354,3.35292709569003,0.000945249258698267,0.396826307794961,-0.887815066158328,"ENSG00000169218.15","ENSG00000169218","RSPO1","RSPO1",284654,"up"
-1.07809517760693,-1.75099632881991,-3.3466682863613,0.000965753361075638,0.396826307794961,-1.34376444346413,"ENSG00000259488.2","ENSG00000259488","DUT-AS1","DUT-AS1",107984757,"down"
0.412869519681119,6.40180183791235,3.34211045251295,0.00098094520498333,0.396826307794961,-0.864265314688039,"ENSG00000079432.10","ENSG00000079432","CIC","CIC",23152,"up"
-0.901429166894338,0.42798018176693,-3.34001993015347,0.000987987466937658,0.396826307794961,-1.00881290254999,"ENSG00000250988.9","ENSG00000250988","SNHG21","SNHG21",100505616,"down"
0.540399895180428,3.34581456559691,3.33467141390445,0.00100621995894146,0.396826307794961,-0.865627985984042,"ENSG00000085644.15","ENSG00000085644","ZNF213","ZNF213",7760,"up"
-0.79838740209699,2.09769219947243,-3.32413154128461,0.00104307074054931,0.396826307794961,-0.88672777893622,"ENSG00000113319.14","ENSG00000113319","RASGRF2","RASGRF2",5924,"down"
3.04940761574212,-0.707110738652778,3.31898535823338,0.00106170619718259,0.396826307794961,-1.23355627951047,"ENSG00000263934.5","ENSG00000263934","SNORD3A","SNORD3A",NA,"up"
0.767575001818736,2.2803545553653,3.31746010756111,0.00106704207234766,0.396826307794961,-0.90606315396015,"ENSG00000180155.21","ENSG00000180155","LYNX1","LYNX1",66004,"up"
1.66737901585942,2.02847920996012,3.31039032500846,0.00109300412869727,0.396826307794961,-1.13124071625383,"ENSG00000120907.18","ENSG00000120907","ADRA1A","ADRA1A",148,"up"
0.35347194294797,4.70052171605881,3.30265503370864,0.00112208336587688,0.396826307794961,-0.959758666762956,"ENSG00000004975.13","ENSG00000004975","DVL2","DVL2",1856,"up"
1.33652184512126,-1.97308558890028,3.29273146176275,0.00116044403550872,0.396826307794961,-1.45968490999891,"ENSG00000181215.17","ENSG00000181215","C4orf50","C4orf50",389197,"up"
-1.50535433593284,1.11966379873165,-3.2880546073531,0.00117894294905725,0.396826307794961,-1.06818342041636,"ENSG00000164220.7","ENSG00000164220","F2RL2","F2RL2",2151,"down"
-1.17263423449311,0.72239370968006,-3.27237454991406,0.00124298530615799,0.396826307794961,-1.0777549819496,"ENSG00000174501.15","ENSG00000174501","ANKRD36C","ANKRD36C",400986,"down"
1.91073870732143,0.614717417049663,3.27048719612003,0.00125090830768326,0.396826307794961,-1.48958181081686,"ENSG00000124575.7","ENSG00000124575","H1-3","H1-3",3007,"up"
-1.18887987983142,1.24311178976801,-3.26919179177946,0.00125637348809695,0.396826307794961,-1.07511528728898,"ENSG00000271533.1","ENSG00000271533","ENSG00000271533","ENSG00000271533",NA,"down"
1.94280351124293,-2.14757598223499,3.26490035633485,0.00127463761913975,0.396826307794961,-1.6619245003816,"ENSG00000249790.4","ENSG00000249790","LINC02972","LINC02972",NA,"up"
2.10719368788936,-2.60075209007398,3.25743439902486,0.00130700174931102,0.396826307794961,-1.65153546262393,"ENSG00000285534.2","ENSG00000285534","ENSG00000285534","ENSG00000285534",NA,"up"
-0.750429950386181,-0.793744645981314,-3.25329144649109,0.00132528884419202,0.396826307794961,-1.3785557090714,"ENSG00000275202.1","ENSG00000275202","ENSG00000275202","ENSG00000275202",NA,"down"
0.346538229033226,4.33730194889524,3.25108982091303,0.00133510333946231,0.396826307794961,-1.09578618933239,"ENSG00000116213.17","ENSG00000116213","WRAP73","WRAP73",49856,"up"
-0.65635553345151,-0.321459462506693,-3.24948265028387,0.00134231044248841,0.396826307794961,-1.31994957906945,"ENSG00000261485.2","ENSG00000261485","PAN3-AS1","PAN3-AS1",NA,"down"
-3.96566573542578,-2.16972536753349,-3.24770717183269,0.00135053722874819,0.396826307794961,-1.56718911657203,"ENSG00000307802.1","ENSG00000307802","ENSG00000307802","ENSG00000307802",NA,"down"
-1.1031861205592,-1.98942605867197,-3.24187996724879,0.00137689595900426,0.396826307794961,-1.55431346950765,"ENSG00000260641.3","ENSG00000260641","TSPAN5-DT","TSPAN5-DT",NA,"down"
1.28155140936744,-0.769804456765585,3.23328585832904,0.00141698722839924,0.396826307794961,-1.46014341426072,"ENSG00000166924.10","ENSG00000166924","NYAP1","NYAP1",222950,"up"
-1.65580368531112,-0.946988827163576,-3.23253292745227,0.00142055077559441,0.396826307794961,-1.40976892990443,"ENSG00000274422.1","ENSG00000274422","ENSG00000274422","ENSG00000274422",NA,"down"
0.924959345996457,-1.11665249401547,3.22639299044624,0.00144992256604267,0.396826307794961,-1.47007118863141,"ENSG00000276529.1","ENSG00000276529","ENSG00000276529","ENSG00000276529",NA,"up"
-0.626880535665578,0.42010089404296,-3.22580662087106,0.0014527568869398,0.396826307794961,-1.27074703009117,"ENSG00000247400.7","ENSG00000247400","DNAJC3-DT","DNAJC3-DT",100289274,"down"
-0.954113212605304,-1.37626107849743,-3.21526373763756,0.00150460329511539,0.396826307794961,-1.55166762318096,"ENSG00000232838.4","ENSG00000232838","PET117","PET117",100303755,"down"
-1.42667547937409,-1.93514984155449,-3.21078650409767,0.00152713583303299,0.396826307794961,-1.67345510316854,"ENSG00000280157.1","ENSG00000280157","ENSG00000280157","ENSG00000280157",NA,"down"
1.35810996325746,-1.92901101439931,3.2072555141591,0.00154512653578601,0.396826307794961,-1.85548722843807,"ENSG00000234825.3","ENSG00000234825","XRCC6P2","XRCC6P2",389901,"up"
0.533607279649984,5.05216589861199,3.20658843891916,0.001548547338646,0.396826307794961,-1.24078223603665,"ENSG00000105520.12","ENSG00000105520","PLPPR2","PLPPR2",64748,"up"
0.432603260912131,5.3093110456358,3.19718173184195,0.00159753930790572,0.396826307794961,-1.27227854996092,"ENSG00000126464.15","ENSG00000126464","PRR12","PRR12",57479,"up"
2.33758942332308,-1.8480972592939,3.19662177474399,0.00160050050897823,0.396826307794961,-1.68546311758668,"ENSG00000167768.4","ENSG00000167768","KRT1","KRT1",3848,"up"
0.562264540252219,4.01352490887526,3.19372988246915,0.00161587475513938,0.396826307794961,-1.29561504277795,"ENSG00000126351.14","ENSG00000126351","THRA","THRA",7067,"up"
1.74968151084278,1.13836411929139,3.19242934813777,0.00162283334454643,0.396826307794961,-1.61384598972736,"ENSG00000168298.7","ENSG00000168298","H1-4","H1-4",3008,"up"
-1.01081620373607,-0.864965732850391,-3.19163118090263,0.00162711772968486,0.396826307794961,-1.53818062746136,"ENSG00000288880.3","ENSG00000288880","ENSG00000288880","ENSG00000288880",112268239,"down"
0.580406983983004,3.92060918980203,3.18973362293505,0.00163734552036746,0.396826307794961,-1.26472257491167,"ENSG00000122547.13","ENSG00000122547","EEPD1","EEPD1",80820,"up"
2.44128468198471,1.16926452501525,3.18260614470138,0.00167633747802813,0.396826307794961,-1.53431655968219,"ENSG00000237541.4","ENSG00000237541","HLA-DQA2","HLA-DQA2",3117,"up"
-1.89656344393589,-1.33928115307114,-3.16848572331078,0.00175601155286813,0.396826307794961,-1.56458594357181,"ENSG00000260265.2","ENSG00000260265","LINC02562","LINC02562",NA,"down"
-1.37364753799889,-1.60774495050591,-3.16709482750121,0.00176405063566145,0.396826307794961,-1.70082923574538,"ENSG00000293469.2","ENSG00000293469","CHMP1B2P","CHMP1B2P",101060146,"down"
0.424384993854115,5.92909557544556,3.16702215659835,0.001764471593196,0.396826307794961,-1.372179834665,"ENSG00000156860.16","ENSG00000156860","FBRS","FBRS",64319,"up"
-0.929906770173589,-0.783234966402221,-3.1667906794422,0.00176581308067548,0.396826307794961,-1.55564114291177,"ENSG00000130234.14","ENSG00000130234","ACE2","ACE2",59272,"down"
