"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_id_noversion","gene_name","gene_label","entrezid","direction"
5.65562394354801,-2.16972536753349,4.7296214567911,4.07931085175806e-06,0.0435998685598738,-1.94951573336745,"ENSG00000307802.1","ENSG00000307802","ENSG00000307802","ENSG00000307802",NA,"up"
1.98001420361841,-0.0830316049319915,4.71799373682224,4.29343855833321e-06,0.0435998685598738,-0.963911457157631,"ENSG00000288985.3","ENSG00000288985","ENSG00000288985","ENSG00000288985",NA,"up"
2.94503480917151,-0.319014517038607,4.50187145185532,1.10528301409395e-05,0.0748276600541605,-1.06320996950282,"ENSG00000247627.2","ENSG00000247627","MTND4P12","MTND4P12",100293090,"up"
1.93178383743265,-1.69948716065542,4.34918853493402,2.11249894110476e-05,0.107262133734594,-2.04470445258766,"ENSG00000198515.17","ENSG00000198515","CNGA1","CNGA1",1259,"up"
1.44721979276325,-1.9005092135281,4.29414255177685,2.65733485222948e-05,0.107940941697562,-2.34795259164014,"ENSG00000291242.2","ENSG00000291242","ENSG00000291242","ENSG00000291242",NA,"up"
-0.651935109552207,5.49587120674444,-4.19588491098666,3.98045393673593e-05,0.130884904516718,0.426029255601962,"ENSG00000120675.7","ENSG00000120675","DNAJC15","DNAJC15",29103,"down"
2.3607493712663,-2.05986336635276,4.13836334385136,5.0261262444897e-05,0.130884904516718,-2.7126778359649,"ENSG00000234156.4","ENSG00000234156","ENSG00000234156","ENSG00000234156",NA,"up"
-2.88425423536489,-1.17126041671578,-4.13205995128948,5.15548614541478e-05,0.130884904516718,-2.79627240814085,"ENSG00000236496.2","ENSG00000236496","GPS2P1","GPS2P1",392281,"down"
-2.68025453833464,0.326542262063445,-3.83325281071653,0.000166194984693748,0.320566391922589,-2.56777544727074,"ENSG00000230202.1","ENSG00000230202","RPL29P4","RPL29P4",NA,"down"
-3.67907760294381,-2.38806526859971,-3.8259027645694,0.000170955091637515,0.320566391922589,-2.87208326808785,"ENSG00000170373.9","ENSG00000170373","CST1","CST1",1469,"down"
4.32191997753336,-2.80650643673943,3.82182838715447,0.000173620399367232,0.320566391922589,-3.1295189042452,"ENSG00000282122.1","ENSG00000282122","IGHV7-4-1","IGHV7-4-1",57289,"up"
-1.20738337540892,-1.76292910105847,-3.7251302005193,0.000249644632284538,0.422523540141581,-2.94507717327189,"ENSG00000225096.4","ENSG00000225096","ENSG00000225096","ENSG00000225096",101927293,"down"
1.25971241781225,-1.47714766096648,3.64797466204812,0.000331918750899405,0.482270399538482,-2.87071818339479,"ENSG00000276975.4","ENSG00000276975","HYDIN2","HYDIN2",NA,"up"
1.06146298275666,-0.783234966402221,3.64754901713835,0.000332436513714365,0.482270399538482,-2.67404468214365,"ENSG00000130234.14","ENSG00000130234","ACE2","ACE2",59272,"up"
-4.48717668497088,-2.49521521092902,-3.55415341111617,0.000466514103116108,0.593836105289046,-3.10269378519697,"ENSG00000294153.1","ENSG00000294153","ENSG00000294153","ENSG00000294153",NA,"down"
-0.956833627855579,5.25684565561906,-3.55331237686493,0.000467817709730415,0.593836105289046,-1.05055629904,"ENSG00000080573.7","ENSG00000080573","COL5A3","COL5A3",50509,"down"
-1.95312114181201,-2.59948497332739,-3.53318398310574,0.000502780238992364,0.600674509054995,-3.42553300519057,"ENSG00000221882.6","ENSG00000221882","OR3A2","OR3A2",4995,"down"
2.44753306935779,-2.06239530550233,3.49740890842148,0.000571047944886284,0.64433243114669,-3.04635649848376,"ENSG00000223648.4","ENSG00000223648","IGHV3-64","IGHV3-64",28414,"up"
-0.809424809089339,4.01541359515647,-3.39225325741389,0.000825427271513784,0.86368330676169,-1.8416316706527,"ENSG00000092445.13","ENSG00000092445","TYRO3","TYRO3",7301,"down"
3.14599886801026,2.16630695800389,3.38365719765252,0.000850500548263604,0.86368330676169,-2.59463160536923,"ENSG00000095917.15","ENSG00000095917","TPSD1","TPSD1",23430,"up"
2.02923430896078,-2.2371054270334,3.36664143617339,0.00090173209765849,0.872103757306854,-3.3855266431377,"ENSG00000171772.18","ENSG00000171772","SYCE1","SYCE1",93426,"up"
0.342233219278576,4.86464301462562,3.3127200903966,0.00108438433928929,0.999778462044131,-1.67019964698182,"ENSG00000102763.19","ENSG00000102763","VWA8","VWA8",23078,"up"
1.10206309068076,3.29128366642014,3.26324876524968,0.00128173224842238,0.999778462044131,-2.28989211306664,"ENSG00000112394.19","ENSG00000112394","SLC16A10","SLC16A10",117247,"up"
-1.28863083336586,1.50020416966694,-3.25956663339006,0.00129768167936435,0.999778462044131,-2.87259190859127,"ENSG00000197540.8","ENSG00000197540","GZMM","GZMM",3004,"down"
3.01178665603151,-0.252190369681589,3.25189302038041,0.0013317358394819,0.999778462044131,-2.80835519117353,"ENSG00000286619.1","ENSG00000286619","PM20D1-AS1","PM20D1-AS1",NA,"up"
-2.12089174637896,-1.68894524114788,-3.24653557903216,0.00135562010510469,0.999778462044131,-3.4571979758667,"ENSG00000253570.1","ENSG00000253570","RNF5P1","RNF5P1",NA,"down"
1.35994659010071,0.368934420509967,3.24376051357158,0.00136826491781197,0.999778462044131,-2.52686435421317,"ENSG00000181195.12","ENSG00000181195","PENK","PENK",5179,"up"
0.357889387038792,4.16128003328769,3.23466319372568,0.0014104899048112,0.999778462044131,-1.92081695051281,"ENSG00000159267.18","ENSG00000159267","HLCS","HLCS",3141,"up"
-1.34508382763106,-1.92901101439931,-3.21042826151875,0.0015289522145826,0.999778462044131,-3.62911400283704,"ENSG00000234825.3","ENSG00000234825","XRCC6P2","XRCC6P2",389901,"down"
-3.03455586521722,0.0357375920620231,-3.20942793032088,0.00153427753251479,0.999778462044131,-3.01439137972392,"ENSG00000233913.7","ENSG00000233913","RPL10P9","RPL10P9",389342,"down"
0.979124615980222,-0.188844241842402,3.19145503153926,0.00162806467140851,0.999778462044131,-2.96842654932711,"ENSG00000286656.3","ENSG00000286656","ENSG00000286656","ENSG00000286656",NA,"up"
2.29891430006536,-2.68197877281659,3.19100609501016,0.00163048036925934,0.999778462044131,-3.51424874963513,"ENSG00000230710.3","ENSG00000230710","LINC00332","LINC00332",NA,"up"
0.873797526550564,-1.12091224680116,3.1740699316004,0.00172407626786883,0.999778462044131,-3.2859499844099,"ENSG00000273987.1","ENSG00000273987","ENSG00000273987","ENSG00000273987",NA,"up"
-0.659416491052701,-0.154240558841846,-3.15266597036565,0.00184947996047065,0.999778462044131,-3.06899330492228,"ENSG00000286177.1","ENSG00000286177","ENSG00000286177","ENSG00000286177",105372401,"down"
-2.33478882438324,-0.625371515665975,-3.13052907608526,0.00198801352570296,0.999778462044131,-3.64774808568402,"ENSG00000165246.16","ENSG00000165246","NLGN4Y","NLGN4Y",22829,"down"
1.65349386065667,1.70859624345866,3.0988842967682,0.00220275424641791,0.999778462044131,-3.26698350533743,"ENSG00000103226.20","ENSG00000103226","NOMO3","NOMO3",408050,"up"
-0.885427787683359,-0.720568885138311,-3.09386528690033,0.00223871742566231,0.999778462044131,-3.23128185455181,"ENSG00000234409.7","ENSG00000234409","CCDC188","CCDC188",388849,"down"
-1.53716366003562,1.46404526772911,-3.09327501154131,0.0022429824006773,0.999778462044131,-3.07944535678284,"ENSG00000196196.3","ENSG00000196196","HRCT1","HRCT1",646962,"down"
-1.23426370939324,-1.97308558890028,-3.04712515452324,0.00260060651393698,0.999778462044131,-3.55024343203049,"ENSG00000181215.17","ENSG00000181215","C4orf50","C4orf50",389197,"down"
-1.2187881657921,-1.24397312924015,-3.04703513909107,0.00260135267996224,0.999778462044131,-3.39424001964072,"ENSG00000189343.7","ENSG00000189343","RPS2P46","RPS2P46",125208,"down"
-1.30211444348741,-2.10914412447383,-3.04574544590827,0.00261206501469178,0.999778462044131,-3.4844398133746,"ENSG00000255320.3","ENSG00000255320","ENSG00000255320","ENSG00000255320",124902694,"down"
0.385844840346865,6.04182975295529,3.04489766797886,0.00261912885881029,0.999778462044131,-2.09873528968772,"ENSG00000197442.12","ENSG00000197442","MAP3K5","MAP3K5",4217,"up"
-1.37615970099001,3.35443466831152,-3.03748626294879,0.0026816351074827,0.999778462044131,-2.68948717510558,"ENSG00000008516.20","ENSG00000008516","MMP25","MMP25",64386,"down"
1.67404909215124,2.71703560873419,3.01986607327308,0.00283615217249613,0.999778462044131,-2.19512452450687,"ENSG00000211659.2","ENSG00000211659","IGLV3-25","IGLV3-25",28793,"up"
1.38580096314655,-1.74289269091893,2.9973776062438,0.00304437006273481,0.999778462044131,-3.68170486997336,"ENSG00000188765.7","ENSG00000188765","TMSB4XP2","TMSB4XP2",NA,"up"
-0.556545218778672,4.09030876950689,-2.99364265835495,0.00308034587582523,0.999778462044131,-2.76390529169343,"ENSG00000196655.13","ENSG00000196655","TRAPPC4","TRAPPC4",51399,"down"
1.696198797946,-2.96518175821861,2.98407682453667,0.00317427357187371,0.999778462044131,-3.63858079205064,"ENSG00000261704.2","ENSG00000261704","IGHV1OR16-1","IGHV1OR16-1",NA,"up"
0.419811044627304,4.31246008405599,2.97993513423153,0.00321575081233024,0.999778462044131,-2.49342290243335,"ENSG00000146842.18","ENSG00000146842","TMEM209","TMEM209",84928,"up"
0.831033742244761,0.205635739622839,2.9638359484751,0.00338174461123153,0.999778462044131,-3.02413140986422,"ENSG00000286451.2","ENSG00000286451","ENSG00000286451","ENSG00000286451",NA,"up"
2.20158265080092,-2.34796038439391,2.95838871985221,0.00343966446701048,0.999778462044131,-3.72364246061744,"ENSG00000250658.2","ENSG00000250658","ENSG00000250658","ENSG00000250658",NA,"up"
-0.369995482067604,4.65303051975109,-2.9508321624833,0.00352151878470006,0.999778462044131,-2.42293987401044,"ENSG00000095002.17","ENSG00000095002","MSH2","MSH2",4436,"down"
1.38413541253424,1.3588082340416,2.94012212782848,0.00364059180580146,0.999778462044131,-3.31877169291616,"ENSG00000022556.17","ENSG00000022556","NLRP2","NLRP2",55655,"up"
2.18993644732784,-2.14421466901027,2.9363042848788,0.00368392189709141,0.999778462044131,-3.65839712646921,"ENSG00000258343.3","ENSG00000258343","SNRPF-DT","SNRPF-DT",105369921,"up"
1.68972092163307,2.18407758409489,2.93170121703591,0.00373722024159112,0.999778462044131,-2.45323450588229,"ENSG00000211640.4","ENSG00000211640","IGLV6-57","IGLV6-57",28778,"up"
2.08491778162898,-2.58821923979871,2.92438981182121,0.00382219727889896,0.999778462044131,-3.60140179030901,"ENSG00000211611.2","ENSG00000211611","IGKV6-21","IGKV6-21",28906,"up"
