"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_label"
2.1368988083922,4.99253807872108,17.7166759731794,9.07013473061006e-45,1.8421443637869e-40,91.1423227097025,"ENSG00000115641.20","FHL2"
1.73347734479791,5.96623719187202,17.6119086789028,1.98753597632884e-44,2.01834278396194e-40,90.4123322803514,"ENSG00000134247.11","PTGFRN"
3.80352375378923,2.79678100261554,17.5254849704955,3.79843933802851e-44,2.5715434318453e-40,89.4800725277916,"ENSG00000164694.18","FNDC1"
3.59726596375567,1.85495512021869,16.7851320956034,9.94115398189786e-42,5.04762093430864e-38,84.0443945300896,"ENSG00000211448.14","DIO2"
1.73793918898006,6.5366391408284,16.3466982235709,2.72352071139232e-40,1.10629411296756e-36,80.9614298563001,"ENSG00000049323.17","LTBP1"
2.24825543033602,4.30187823870453,16.0581464227608,2.4165596041099e-39,8.18005425991203e-36,78.7829862966203,"ENSG00000179954.16","SSC5D"
3.3315348508707,1.66455330738936,15.7275705496436,2.9563122207044e-38,8.57752874321519e-35,75.9513065587345,"ENSG00000156103.16","MMP16"
1.73509007052893,3.96090354134125,15.7092061875104,3.39783954583414e-38,8.62626514698643e-35,76.1099560671448,"ENSG00000128602.12","SMO"
2.38093871338908,2.04834468478796,15.4979979303446,1.68532807838294e-37,3.80322369688417e-34,74.3328488454854,"ENSG00000168453.17","HR"
2.23192475313989,4.37729180689421,15.4151216259085,3.15993800999003e-37,6.41783409828975e-34,73.9412801954849,"ENSG00000101230.6","ISM1"
2.77332512465514,0.676894151310086,15.1586653236959,2.21142218972687e-36,4.08308951575934e-33,71.4819365664437,"ENSG00000178401.17","DNAJC22"
-3.49950030639137,0.726419610274929,-14.9611407518903,9.89957167677628e-36,1.67550250629439e-32,70.3090084694244,"ENSG00000304194.1","ENSG00000304194"
1.83153643986184,4.59393365154137,14.8367731644609,2.5437390446656e-35,3.97410307670449e-32,69.6100020337059,"ENSG00000156804.8","FBXO32"
3.20806523238053,4.11040909158976,14.720222322011,6.15941264007645e-35,8.93554790856805e-32,68.6814693392292,"ENSG00000106819.14","ASPN"
1.79421579281951,1.48674456647524,14.6880190341528,7.86411152492398e-35,1.06480070047471e-31,68.4114201956757,"ENSG00000149294.18","NCAM1"
2.24441146718003,3.76793103536808,14.6768475406344,8.5597068301388e-35,1.08654778575074e-31,68.3996122221356,"ENSG00000169851.17","PCDH7"
2.24491045339517,5.98915288620865,14.5136738913105,2.95140127914272e-34,3.5260564693758e-31,67.1741579393894,"ENSG00000137573.15","SULF1"
2.62274526361413,-0.435019228988992,14.4857611613703,3.64727691474959e-34,4.11534411880912e-31,66.4985930782677,"ENSG00000296962.1","ENSG00000296962"
2.44321595237533,7.46604356330722,14.4744650128392,3.97351601096198e-34,4.24747948329673e-31,66.8743592848464,"ENSG00000187955.14","COL14A1"
3.51018758315673,-0.858378773170548,14.4436333648142,5.02019278934262e-34,5.09800577757743e-31,65.8186129371467,"ENSG00000071909.19","MYO3B"
3.68437317150829,0.0163946384369369,14.4352669643807,5.3490196466513e-34,5.17326614397562e-31,66.0002046487938,"ENSG00000122691.13","TWIST1"
3.19985542017075,3.33694590085284,14.4029817240219,6.83276458963638e-34,6.30788403706886e-31,66.2908262888243,"ENSG00000101447.15","FAM83D"
1.81228675172579,5.70998534829912,14.3950051862554,7.25877812648236e-34,6.4098166847329e-31,66.2788288036536,"ENSG00000143387.15","CTSK"
1.91891776997021,4.18674616801366,14.3646334763957,9.13847045095666e-34,7.73343061912208e-31,66.0613064777293,"ENSG00000144857.16","BOC"
3.02780331381826,1.65237265971662,14.1556414392024,4.45446526484711e-33,3.6188075811618e-30,64.2077868511698,"ENSG00000105696.10","TMEM59L"
1.67484370960126,2.23645265569608,14.1407919842925,4.98487937156622e-33,3.79418902068851e-30,64.381414017716,"ENSG00000182463.17","TSHZ2"
2.24951272457509,3.62713937071931,14.1392364038506,5.04397358732594e-33,3.79418902068851e-30,64.3509717343348,"ENSG00000149090.14","PAMR1"
1.49384639431426,5.61124503051657,14.1120544086532,6.19728457010834e-33,4.49524462924645e-30,64.1508140819643,"ENSG00000168077.15","SCARA3"
2.12695068912752,4.17385260526487,14.0893349750334,7.36106310893327e-33,5.15528247387706e-30,63.9956865481208,"ENSG00000221866.11","PLXNA4"
2.38472234668142,3.91890678759618,13.9616434483473,1.93580225358093e-32,1.2690314875748e-29,63.0314669359526,"ENSG00000044524.12","EPHA3"
-2.34134879952768,2.19822384602002,-13.9615633959159,1.93697568265971e-32,1.2690314875748e-29,62.9611369832175,"ENSG00000123405.15","NFE2"
-1.43984365521912,3.87309459952462,-13.9169125361926,2.71581495668908e-32,1.7236938053236e-29,62.6993101938634,"ENSG00000163251.5","FZD5"
1.90869429891805,2.29173482147545,13.9035505829219,3.00480965264079e-32,1.84932375894347e-29,62.5951487127333,"ENSG00000237807.5","LINC02984"
