"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_label"
-3.78862311521277,0.532899682262165,-11.0721358329759,3.25539843802718e-21,6.6117142276332e-17,37.358586054025,"ENSG00000304194.1","ENSG00000304194"
2.51960125929668,0.829236268692479,10.3896846565238,2.13274141650322e-19,1.63746000636123e-15,32.9687092693599,"ENSG00000178401.17","DNAJC22"
1.56243718977711,6.11324914737479,10.32670398653,3.13186374394551e-19,1.63746000636123e-15,33.1254869388092,"ENSG00000134247.11","PTGFRN"
1.82349081786602,4.78115551711544,10.3219014208478,3.22493354280892e-19,1.63746000636123e-15,33.1117321396365,"ENSG00000115641.20","FHL2"
3.72548635118651,3.39417275777943,10.0404903197071,1.78672700644901e-18,7.25768510019586e-15,31.3447045296995,"ENSG00000211448.14","DIO2"
0.9827539880556,5.23320688729993,9.97526116012201,2.65272900368153e-18,8.97948767746197e-15,31.0262986363734,"ENSG00000168675.20","LDLRAD4"
2.05414085850601,2.58389949706841,9.52319996088653,4.06124267668553e-17,1.03794445413065e-13,28.2941535680013,"ENSG00000168453.17","HR"
1.51913711389661,7.53833520089717,9.52208971497527,4.08840750026845e-17,1.03794445413065e-13,28.3269530279228,"ENSG00000049323.17","LTBP1"
2.15681481495,4.32928741908055,9.45016240741891,6.29443440387651e-17,1.4204440304748e-13,27.9419487359488,"ENSG00000101230.6","ISM1"
2.18302259274604,6.16367013524439,9.36673961942349,1.03726957248502e-16,2.10669450171707e-13,27.4169279463734,"ENSG00000137573.15","SULF1"
-1.53572847455393,4.51108968774264,-9.15140485664183,3.7467160636714e-16,6.91780029574238e-13,26.1724796701594,"ENSG00000163251.5","FZD5"
-0.540074730949421,6.2124459335477,-8.95146656924112,1.22304860401115e-15,2.07000976228887e-12,24.9680829408337,"ENSG00000011007.14","ELOA"
2.14609824760911,4.50778612994515,8.92303728170223,1.4501299574297e-15,2.15351738138861e-12,24.8631338067299,"ENSG00000221866.11","PLXNA4"
-3.47855371666274,-0.525574895911194,-8.91907570717838,1.48445314325163e-15,2.15351738138861e-12,24.5742981653679,"ENSG00000273877.5","ENSG00000273877"
1.76832360233677,4.23218080689952,8.82324772127361,2.61170141876811e-15,3.53624372101202e-12,24.291425286296,"ENSG00000182463.17","TSHZ2"
-2.05314760085208,4.18974191799221,-8.7739665263137,3.48979503884907e-15,4.42985857743904e-12,23.9895346264142,"ENSG00000144331.20","ZNF385B"
-2.12993697576484,4.84797850570354,-8.72219589795591,4.72941597925211e-15,5.65026109050649e-12,23.664465363684,"ENSG00000197415.13","VEPH1"
2.09790907291285,6.09621586405678,8.71034315187769,5.06987222458166e-15,5.7205058267363e-12,23.5966796623533,"ENSG00000101825.8","MXRA5"
-0.832360851392464,6.2595597777232,-8.65722823177611,6.92035733645926e-15,7.39749776334145e-12,23.264571677633,"ENSG00000166900.18","STX3"
2.14104357267368,0.0370044890127808,8.64030612944054,7.64059047653154e-15,7.75901962891778e-12,22.900068505316,"ENSG00000154040.22","CABYR"
1.4307227185349,3.94954282788845,8.61484104923234,8.86713201714998e-15,8.23599267434176e-12,23.1073899397858,"ENSG00000128602.12","SMO"
-2.13275922200807,2.20370540493451,-8.5955144623226,9.92690013762639e-15,8.23599267434176e-12,23.0001697552044,"ENSG00000123405.15","NFE2"
1.01745044109137,6.70530418444425,8.5945414433508,9.9834633773879e-15,8.23599267434176e-12,22.9047309110341,"ENSG00000138185.21","ENTPD1"
1.89610034512927,4.34728902163664,8.59326944408851,1.00578901042807e-14,8.23599267434176e-12,22.970501724874,"ENSG00000169851.17","PCDH7"
2.7442161648373,-0.937495173765244,8.59191319043685,1.01378541043104e-14,8.23599267434176e-12,22.480956234087,"ENSG00000180383.4","DEFB124"
2.22077884815485,7.6930640835267,8.58316844047396,1.06688253343017e-14,8.33399394383338e-12,22.8582554337403,"ENSG00000187955.14","COL14A1"
-1.02233165445104,5.92109330442771,-8.55007268448678,1.29407424907378e-14,9.71938720680021e-12,22.6522621499935,"ENSG00000165175.18","MID1IP1"
2.88858201539895,3.08968744034775,8.54409682716323,1.33994506051406e-14,9.71938720680021e-12,22.7054350108352,"ENSG00000164694.18","FNDC1"
-1.87540068208086,4.37761084143644,-8.53259327669029,1.43284262548394e-14,1.00348392150272e-11,22.5964343502002,"ENSG00000181409.15","AATK"
2.88374103322938,3.63785226466504,8.51421542360283,1.5947044657918e-14,1.07961492334105e-11,22.5418778409574,"ENSG00000106819.14","ASPN"
1.70942382015602,6.41835427206311,8.49248216201169,1.80969983856124e-14,1.18205440206157e-11,22.3285144273647,"ENSG00000143387.15","CTSK"
2.45427293423339,6.62731027820625,8.48754512371276,1.86241954042196e-14,1.18205440206157e-11,22.3140194682815,"ENSG00000204291.13","COL15A1"
-1.5804113287939,2.01840675725509,-8.4509606119975,2.30364719770458e-14,1.41191292381788e-11,22.1813058201298,"ENSG00000248890.5","HHIP-AS1"
1.60747142450396,5.18537562498532,8.44653511647695,2.36361592367345e-14,1.41191292381788e-11,22.0945489711225,"ENSG00000156804.8","FBXO32"
2.95914576362415,3.36944202799022,8.41920950783315,2.76979836233813e-14,1.60727442111679e-11,22.004550651787,"ENSG00000101447.15","FAM83D"
2.96666950865694,1.91094354043709,8.30681604471363,5.30801806020726e-14,2.99460685563359e-11,21.2918093106222,"ENSG00000156103.16","MMP16"
3.23531558661507,6.99039396336607,8.30181861295844,5.46339499224745e-14,2.9989608727715e-11,21.2715276808327,"ENSG00000145423.6","SFRP2"
2.07576327767715,5.75868398639125,8.28856464317433,5.89769167147477e-14,3.14140224292536e-11,21.1927541346201,"ENSG00000135424.20","ITGA7"
1.18968613205121,3.78552482586748,8.28465474849347,6.03223473530719e-14,3.14140224292536e-11,21.2298034923785,"ENSG00000154511.13","DIPK1A"
-2.35088136604858,1.61283509239983,-8.26005841766158,6.95131652679273e-14,3.45150578316037e-11,21.1089860003287,"ENSG00000123119.13","NECAB1"
1.48655558025986,6.15133496306646,8.2596526608104,6.96758922252955e-14,3.45150578316037e-11,21.0037502923139,"ENSG00000072952.22","IRAG1"
1.1376017807416,4.7133585154248,8.23136368012761,8.20044429611814e-14,3.96550056319427e-11,20.8966537598672,"ENSG00000161381.15","PLXDC1"
3.15140415507577,-2.20584269465034,8.22286527031961,8.61145395555398e-14,4.01979685790819e-11,20.322165754038,"ENSG00000138039.16","LHCGR"
1.07088589294997,5.9211184097647,8.22091604889226,8.70857024854556e-14,4.01979685790819e-11,20.7829822453026,"ENSG00000169855.21","ROBO1"
2.46603909338729,0.670070625900185,8.1875193628909,1.05518640804131e-13,4.69272406333711e-11,20.5265413489822,"ENSG00000296962.1","ENSG00000296962"
1.33210078070704,5.53173515806485,8.18625927299468,1.06285232355247e-13,4.69272406333711e-11,20.6001491531667,"ENSG00000166250.14","CLMP"
0.927706171464757,6.14974719965556,8.15622989978609,1.26281756731161e-13,5.34701570878665e-11,20.416559609649,"ENSG00000146072.7","TNFRSF21"
3.18700643167954,-0.650467299389497,8.15610862383444,1.26369647475017e-13,5.34701570878665e-11,20.1481973098205,"ENSG00000125046.16","SSUH2"
-1.291009919525,6.2053338269647,-8.14844422799931,1.32049070379511e-13,5.47329922328137e-11,20.3691956441424,"ENSG00000115756.14","HPCAL1"
-2.10023290376285,2.66331456422634,-8.143442934307,1.35890925586903e-13,5.51988939734e-11,20.4513480245744,"ENSG00000177181.16","RIMKLA"
3.14257695186188,-0.104104717172799,8.11119864551222,1.63464909781488e-13,6.50974964247457e-11,20.0563306889235,"ENSG00000122691.13","TWIST1"
1.95748311729384,2.24143567338055,8.09424298113423,1.80123034066987e-13,7.03519004211636e-11,20.1722589687554,"ENSG00000102271.15","KLHL4"
-1.70354521925527,0.324537912237097,-8.05526253785624,2.25079475123983e-13,8.62441131103557e-11,19.9093620408422,"ENSG00000250073.5","ESAM-AS1"
1.52713267158456,3.23844602319498,8.05200558822213,2.29304879761655e-13,8.62441131103557e-11,19.9491964643323,"ENSG00000149294.18","NCAM1"
-2.23129347606616,2.0958410078707,-8.03171873948799,2.57453332493446e-13,9.50704942353072e-11,19.8332945915622,"ENSG00000204175.7","GPRIN2"
1.73730661482823,5.06617654683605,8.01942160153838,2.76157370493994e-13,1.00156360620233e-10,19.6948309691902,"ENSG00000179954.16","SSC5D"
1.38888832537478,1.65254200551344,8.01025935497648,2.90889835164922e-13,1.03648641266659e-10,19.6722910925451,"ENSG00000160469.17","BRSK1"
2.7295897118043,-0.874704450915592,7.96145403582377,3.8414747080455e-13,1.34517847104145e-10,19.1608378297704,"ENSG00000071909.19","MYO3B"
1.12823378458232,5.65493107343298,7.95513227950372,3.98204926958856e-13,1.37076984178549e-10,19.2961089380357,"ENSG00000137501.19","SYTL2"
3.74217269464281,8.26838280039492,7.92410217507066,4.74955377357905e-13,1.60772395235651e-10,19.1537570632611,"ENSG00000211896.7","IGHG1"
-1.49056236147124,1.64139174722964,-7.92086806758664,4.8375365804856e-13,1.6106617696666e-10,19.2238501726572,"ENSG00000254109.7","RBPMS-AS1"
-1.21534163114781,4.9623699406131,-7.88315534556955,5.99082620234106e-13,1.96247871241205e-10,18.9058523127477,"ENSG00000135604.12","STX11"
-3.04906852020092,0.228990722269435,-7.85665754322411,6.96035943960989e-13,2.24388730505519e-10,18.8052967445429,"ENSG00000144278.16","GALNT13"
1.03719477502442,4.53367763293844,7.8376069753235,7.75202044480776e-13,2.44784691875905e-10,18.6958728311339,"ENSG00000078269.15","SYNJ2"
2.30724127127177,-0.480318155549857,7.83349328146171,7.93434825087209e-13,2.44784691875905e-10,18.470119561463,"ENSG00000002746.16","HECW1"
2.58755954694072,4.0169490950495,7.83228581835715,7.98866803044049e-13,2.44784691875905e-10,18.7219911907621,"ENSG00000164932.14","CTHRC1"
1.81938696208505,2.00260739269759,7.83038071635296,8.07512277483291e-13,2.44784691875905e-10,18.7114107301874,"ENSG00000121753.13","ADGRB2"
-0.693662355962832,6.71273155596292,-7.82273346839194,8.42641046547102e-13,2.50834007132425e-10,18.5480208924862,"ENSG00000066027.13","PPP2R5A"
-1.03109642226069,5.74378533402368,-7.8208514037127,8.52168709607942e-13,2.50834007132425e-10,18.5385640059742,"ENSG00000160712.14","IL6R"
3.35408653961298,10.9404749390955,7.80838486790519,9.14303766321704e-13,2.65278707057055e-10,18.5653113193044,"ENSG00000211592.8","IGKC"
1.42330532104082,4.60641990647596,7.79763804324386,9.71457331310352e-13,2.73567555188281e-10,18.4844520443613,"ENSG00000107130.11","NCS1"
-1.15301855244352,4.84109280895094,-7.79677011898386,9.76224727055718e-13,2.73567555188281e-10,18.4384014283283,"ENSG00000112137.19","PHACTR1"
1.24759145157871,5.94385062443664,7.79549322385533,9.83280725196678e-13,2.73567555188281e-10,18.4035639009871,"ENSG00000168077.15","SCARA3"
3.07238967398099,0.308316186613185,7.79047407493048,1.01150921803338e-12,2.74607529337873e-10,18.3256644550358,"ENSG00000144229.13","THSD7B"
1.60481508562957,1.3612794689747,7.79002734171343,1.01406030036142e-12,2.74607529337873e-10,18.4485581583149,"ENSG00000165731.23","RET"
-0.597650412596407,6.19262885939387,-7.786544528082,1.03259058822193e-12,2.75946247984046e-10,18.3417880787199,"ENSG00000102921.9","N4BP1"
-1.22624115122814,4.85005260949781,-7.75599221744741,1.22838363364221e-12,3.24006124665886e-10,18.2158112761741,"ENSG00000176834.15","VSIG10"
1.4988196131243,4.05031908381382,7.74340472704779,1.3185414755927e-12,3.43327914990868e-10,18.2157978743346,"ENSG00000237807.5","LINC02984"
0.956732619729394,5.19482444460681,7.72946037523262,1.42608688219925e-12,3.66630690854009e-10,18.0589999150842,"ENSG00000156011.19","PSD3"
-2.46964112480212,4.56932147780521,-7.72121891971383,1.49368872149472e-12,3.79210224169471e-10,18.0589827063243,"ENSG00000095713.15","CRTAC1"
2.89815577406016,-1.95527377546401,7.71169155824408,1.57580276468539e-12,3.91297871357498e-10,17.688504971039,"ENSG00000251003.10","ZFPM2-AS1"
-2.85439547631814,-2.38720762802858,-7.71004582625187,1.59043311556028e-12,3.91297871357498e-10,17.6943113651369,"ENSG00000232188.2","ENSG00000232188"
1.49096107207841,7.1345171818833,7.70907795662116,1.59910011436102e-12,3.91297871357498e-10,17.9275174432139,"ENSG00000107562.18","CXCL12"
-2.61233431385554,0.404734297824746,-7.70223294601939,1.66174534304403e-12,4.01786284728859e-10,17.9778580563676,"ENSG00000249364.8","LINC02997"
1.6314423427605,5.48254534369713,7.69766933477747,1.70485592935636e-12,4.0630421822972e-10,17.8964854756177,"ENSG00000119699.9","TGFB3"
2.60583824053674,-1.69455595275998,7.69604758093303,1.72044129826469e-12,4.0630421822972e-10,17.604031400454,"ENSG00000143473.15","KCNH1"
1.9340759475934,1.79444882635984,7.66615903874159,2.034309706549e-12,4.74906093563335e-10,17.813036585481,"ENSG00000110881.13","ASIC1"
1.52201536095497,2.30540911048019,7.65231946189388,2.1982484462475e-12,5.04734974812028e-10,17.7574223690001,"ENSG00000176678.7","FOXL1"
2.80735169388375,6.44520639503745,7.65122257762533,2.21178792507486e-12,5.04734974812028e-10,17.6409786787719,"ENSG00000154096.15","THY1"
-0.957174554536768,7.49827758243597,-7.63204482609537,2.46230870642539e-12,5.55660998083329e-10,17.5142480594147,"ENSG00000071242.14","RPS6KA2"
-1.97799966880493,1.6793863626549,-7.61500307033077,2.70838924649504e-12,6.04476764794662e-10,17.5598801853226,"ENSG00000138669.12","PRKG2"
-2.90782233099665,0.581921226723537,-7.5964075151174,3.00474743619845e-12,6.63330656839027e-10,17.4166506498065,"ENSG00000224516.6","ECEL1P2"
-1.45791134489305,4.17178223892472,-7.58489139010676,3.20415377246783e-12,6.99745839987329e-10,17.3168345159789,"ENSG00000109084.14","TMEM97"
2.49165253412177,-1.11321936822751,7.58063868034487,3.28105788646304e-12,7.01782520149573e-10,17.1427086627481,"ENSG00000251095.9","ENSG00000251095"
-2.46776976893008,4.68882981653648,-7.58055513341951,3.28258687416098e-12,7.01782520149573e-10,17.2822815534317,"ENSG00000134020.9","PEBP4"
3.25086385103476,4.24696268295792,7.55074770022375,3.87565678277695e-12,8.11969744553665e-10,17.1851091459007,"ENSG00000145824.14","CXCL14"
3.23893242737863,-1.6857814022541,7.55064167673336,3.87794511185157e-12,8.11969744553665e-10,16.8918463602414,"ENSG00000169676.7","DRD5"
1.78902627024912,2.82859836676228,7.5450712891998,4.00007222960953e-12,8.28994561054792e-10,17.1808295124529,"ENSG00000180875.6","GREM2"
0.66859813399733,4.92712461556054,7.53378413077398,4.25397954487863e-12,8.72710349055404e-10,16.9981032368536,"ENSG00000152990.15","ADGRA3"
2.54684349487673,3.41118927086742,7.48709658273586,5.52040201381399e-12,1.12119364900562e-09,16.8621475558727,"ENSG00000168398.8","BDKRB2"
