"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","gene_label"
1.73760991923476,5.96623719187202,21.0193020728719,2.66902677644561e-55,5.42079338296104e-51,115.320592171447,"ENSG00000134247.11","PTGFRN"
3.95383723714049,1.85495512021869,20.8495194317568,9.0430540284888e-55,7.09621956847945e-51,113.880747223753,"ENSG00000211448.14","DIO2"
2.11808277004376,4.99253807872108,20.829006129994,1.04818605147407e-54,7.09621956847945e-51,113.938125780738,"ENSG00000115641.20","FHL2"
3.90119571771122,2.79678100261554,20.6170554518591,4.83215845733633e-54,2.45352845671252e-50,112.211353807046,"ENSG00000164694.18","FNDC1"
2.79546127568753,7.46604356330722,19.5384619605593,1.23938147392376e-50,4.65720336535538e-47,104.623690415859,"ENSG00000187955.14","COL14A1"
1.9753324568334,2.23645265569608,19.524217092928,1.37583555845063e-50,4.65720336535538e-47,104.510946335072,"ENSG00000182463.17","TSHZ2"
2.28628192215574,4.30187823870453,19.2722249761333,8.75789624941499e-50,2.54104104036598e-46,102.679791299049,"ENSG00000179954.16","SSC5D"
1.69227796165884,6.5366391408284,18.8929747819765,1.43543905349182e-48,3.64422089705235e-45,99.8916534808353,"ENSG00000049323.17","LTBP1"
3.43611296397752,1.66455330738936,18.8679109674939,1.72763253849778e-48,3.89869076187666e-45,99.4289013666353,"ENSG00000156103.16","MMP16"
1.24620128368191,6.37784783240069,18.331742992856,9.21248671553128e-47,1.8710560519244e-43,95.7445868282119,"ENSG00000138185.21","ENTPD1"
-1.59814821099593,3.87309459952462,-18.2768519648069,1.3859675307721e-46,2.55900004999831e-43,95.3550620690931,"ENSG00000163251.5","FZD5"
2.81596779938913,0.676894151310086,18.1693329398245,3.08667406077464e-46,5.22419584786108e-43,94.1365429003488,"ENSG00000178401.17","DNAJC22"
2.34579375770802,2.04834468478796,17.9103923391337,2.13072898190164e-45,3.32885427864788e-42,92.4945037464803,"ENSG00000168453.17","HR"
1.27419132468352,4.91274426463046,17.7370913610174,7.7850505051791e-45,1.12938839828705e-41,91.3409978086185,"ENSG00000156011.19","PSD3"
3.66440616689977,-0.858378773170548,17.7261182631204,8.45130300288747e-45,1.14430642659096e-41,90.5263010518021,"ENSG00000071909.19","MYO3B"
1.63029234622511,3.96090354134125,17.5621545826344,2.88554154099385e-44,3.66283429359907e-41,90.0420088289594,"ENSG00000128602.12","SMO"
-3.54440321920171,0.726419610274929,-17.5499039228355,3.16304261621438e-44,3.77890561972436e-41,89.7972087637063,"ENSG00000304194.1","ENSG00000304194"
2.26128196055212,5.98915288620865,17.3560224109544,1.35450892201769e-43,1.52833756700996e-40,88.4924782294341,"ENSG00000137573.15","SULF1"
2.39584734825518,3.62713937071931,17.3311663991909,1.63244690860166e-43,1.74499982703683e-40,88.3141054518543,"ENSG00000149090.14","PAMR1"
3.27801753521469,4.11040909158976,17.301284750385,2.04318253929854e-43,2.07485186865767e-40,88.0787621333119,"ENSG00000106819.14","ASPN"
2.07738349662656,4.37729180689421,17.2511933707843,2.97679286489662e-43,2.87898395647859e-40,87.7322377886847,"ENSG00000101230.6","ISM1"
1.33351174220793,2.58687974405951,17.2077092906904,4.12747619087601e-43,3.81041097439508e-40,87.4056060400415,"ENSG00000161381.15","PLXDC1"
1.21833939177575,6.01288623775585,16.9254098542,3.45371553146382e-42,3.0497809758274e-39,85.2583627717591,"ENSG00000169855.21","ROBO1"
1.96331195901856,2.29173482147545,16.8639161208037,5.48921628859687e-42,4.6452492842251e-39,84.8361782553465,"ENSG00000237807.5","LINC02984"
2.16163668073228,3.76793103536808,16.852086523313,6.00108483244789e-42,4.87528131788067e-39,84.7485185896888,"ENSG00000169851.17","PCDH7"
2.47524152963648,3.91890678759618,16.828394032195,7.17442360020173e-42,5.60432858923451e-39,84.5700454356662,"ENSG00000044524.12","EPHA3"
2.61663733668111,6.47172837697779,16.717407504807,1.67462071995733e-41,1.25968691934568e-38,83.694584315542,"ENSG00000204291.13","COL15A1"
1.29889335279671,5.6631301636521,16.6984824326759,1.91104083727988e-41,1.38618712161266e-38,83.5608326692306,"ENSG00000172667.12","ZMAT3"
4.86753196553038,2.08814981052221,16.6736529165027,2.37303811778949e-41,1.66194497145878e-38,83.2144151533812,"ENSG00000123500.10","COL10A1"
1.21000796897199,5.35033949669378,16.6020427648584,3.95690789194414e-41,2.64231519405881e-38,82.8441181163241,"ENSG00000168675.20","LDLRAD4"
-3.0782903970327,2.07659852651305,-16.5995171228735,4.0330758747328e-41,2.64231519405881e-38,82.8129040508543,"ENSG00000123119.13","NECAB1"
